card_id,customer_id,card_type,credit_limit,available_limit,issue_date,expiry_date
9453,4747,Classic,70077,58548,2025-06-26,2030-06-25
9454,4747,Classic,89182,33043,2022-12-15,2027-12-14
9455,4748,Classic,94440,55333,2026-05-20,2031-05-19
9456,4748,Classic,106288,68008,2026-05-29,2031-05-28
9457,4749,Classic,118159,67498,2024-10-11,2029-10-10
9458,4749,Classic,136895,115826,2025-08-10,2030-08-09
9459,4749,Classic,85666,54533,2025-07-07,2030-07-06
9460,4750,Classic,95941,78489,2024-05-22,2029-05-21
9461,4750,Classic,126329,42708,2022-06-03,2027-06-02
9462,4751,Classic,97401,71968,2023-05-26,2028-05-24
9463,4751,Classic,145064,123834,2026-03-04,2031-03-03
9464,4752,Classic,133708,80209,2023-12-27,2028-12-25
9465,4752,Classic,106611,102374,2020-02-21,2025-02-19
9466,4753,Classic,63349,41042,2025-06-25,2030-06-24
9467,4753,Classic,123882,60065,2025-05-12,2030-05-11
9468,4754,Classic,126318,72711,2023-10-28,2028-10-26
9469,4755,Classic,227631,174435,2023-02-18,2028-02-17
9470,4755,Classic,178239,166865,2024-08-09,2029-08-08
9471,4755,Classic,190642,112375,2025-08-07,2030-08-06
9472,4756,Gold,222321,99461,2024-12-13,2029-12-12
9473,4756,Classic,274061,94732,2022-05-12,2027-05-11
9474,4757,Gold,797940,588584,2025-01-12,2030-01-11
9475,4758,Platinum,542401,401194,2025-04-03,2030-04-02
9476,4758,Gold,701866,361415,2024-09-30,2029-09-29
9477,4758,Platinum,426034,165431,2026-01-07,2031-01-06
9478,4759,Gold,281989,225251,2024-12-10,2029-12-09
9479,4759,Gold,134994,63166,2026-01-04,2031-01-03
9480,4759,Gold,195756,181487,2024-12-13,2029-12-12
9481,4760,Platinum,510391,286580,2024-05-31,2029-05-30
9482,4760,Gold,417047,304739,2025-07-14,2030-07-13
9483,4760,Platinum,639821,575320,2025-07-20,2030-07-19
9484,4761,Gold,181007,66784,2025-03-02,2030-03-01
9485,4761,Gold,239976,158184,2022-02-05,2027-02-04
9486,4761,Gold,222576,122869,2023-12-05,2028-12-03
9487,4762,Classic,69876,36545,2025-02-27,2030-02-26
9488,4762,Classic,120307,84158,2026-02-23,2031-02-22
9489,4762,Classic,95812,31056,2024-02-24,2029-02-22
9490,4763,Classic,113698,112464,2021-07-22,2026-07-21
9491,4763,Classic,113936,81644,2023-12-04,2028-12-02
9492,4763,Classic,135671,94281,2025-08-12,2030-08-11
9493,4764,Classic,70366,55902,2023-08-11,2028-08-09
9494,4764,Classic,132322,123618,2021-06-29,2026-06-28
9495,4765,Gold,515243,242465,2024-04-08,2029-04-07
9496,4766,Classic,294422,281280,2024-04-29,2029-04-28
9497,4767,Classic,108201,32706,2026-03-16,2031-03-15
9498,4767,Classic,52391,46192,2025-10-13,2030-10-12
9499,4767,Classic,82980,51137,2025-06-25,2030-06-24
9500,4768,Platinum,632188,565212,2021-07-19,2026-07-18
9501,4768,Gold,433423,388342,2022-03-02,2027-03-01
9502,4768,Platinum,677678,627639,2024-12-17,2029-12-16
9503,4769,Classic,88121,34594,2026-06-19,2031-06-18
9504,4769,Classic,143538,84917,2024-09-22,2029-09-21
9505,4769,Classic,55470,50601,2025-11-22,2030-11-21
9506,4770,Classic,230892,143558,2025-06-06,2030-06-05
9507,4770,Gold,287140,287097,2026-01-06,2031-01-05
9508,4770,Gold,109720,48993,2025-01-15,2030-01-14
9509,4771,Classic,75029,62385,2026-01-08,2031-01-07
9510,4771,Classic,63208,20226,2025-12-30,2030-12-29
9511,4772,Classic,95604,32775,2026-04-23,2031-04-22
9512,4773,Classic,149349,58548,2022-09-22,2027-09-21
9513,4773,Classic,148265,49101,2023-04-24,2028-04-22
9514,4773,Classic,110294,108163,2026-06-09,2031-06-08
9515,4774,Classic,125317,41978,2025-12-31,2030-12-30
9516,4774,Classic,121171,93036,2026-02-15,2031-02-14
9517,4774,Classic,119337,76774,2025-12-28,2030-12-27
9518,4775,Classic,204298,102208,2023-10-09,2028-10-07
9519,4775,Classic,296414,184649,2022-10-27,2027-10-26
9520,4776,Classic,274216,226358,2026-05-21,2031-05-20
9521,4776,Gold,216698,170339,2026-07-04,2031-07-03
9522,4776,Classic,192521,109645,2026-06-23,2031-06-22
9523,4777,Platinum,425909,320717,2022-09-16,2027-09-15
9524,4777,Platinum,668695,477006,2026-07-12,2031-07-11
9525,4778,Classic,55960,48838,2026-06-20,2031-06-19
9526,4778,Classic,109566,49657,2024-10-31,2029-10-30
9527,4778,Classic,119989,106556,2026-03-17,2031-03-16
9528,4779,Classic,61190,32357,2021-04-28,2026-04-27
9529,4780,Business,1023284,510251,2024-01-03,2029-01-01
9530,4781,Classic,59753,35757,2026-07-04,2031-07-03
9531,4781,Classic,56177,47530,2026-07-14,2031-07-13
9532,4781,Classic,71622,53762,2026-07-12,2031-07-11
9533,4782,Gold,261083,137754,2026-04-30,2031-04-29
9534,4782,Gold,206217,120851,2026-03-24,2031-03-23
9535,4782,Gold,225772,216570,2026-07-08,2031-07-07
9536,4783,Classic,58199,35024,2021-11-15,2026-11-14
9537,4783,Classic,75692,68817,2021-05-07,2026-05-06
9538,4784,Classic,274114,95747,2024-05-02,2029-05-01
9539,4784,Gold,276565,271952,2023-03-13,2028-03-11
9540,4784,Classic,195474,173186,2024-12-30,2029-12-29
9541,4785,Classic,101096,33629,2022-08-03,2027-08-02
9542,4785,Classic,94919,52261,2022-10-02,2027-10-01
9543,4786,Classic,81101,72135,2025-03-19,2030-03-18
9544,4786,Classic,127502,72907,2022-01-17,2027-01-16
9545,4786,Classic,68545,53762,2022-03-16,2027-03-15
9546,4787,Gold,212502,90930,2021-10-31,2026-10-30
9547,4787,Classic,133097,128038,2024-12-02,2029-12-01
9548,4787,Classic,151412,149856,2025-04-08,2030-04-07
9549,4788,Classic,84583,66440,2026-04-05,2031-04-04
9550,4789,Classic,92240,84474,2023-10-17,2028-10-15
9551,4789,Classic,99494,40675,2023-06-25,2028-06-23
9552,4789,Classic,126753,102149,2024-08-04,2029-08-03
9553,4790,Classic,187332,136450,2026-02-18,2031-02-17
9554,4790,Gold,298763,288537,2025-12-09,2030-12-08
9555,4790,Gold,218359,134740,2025-03-01,2030-02-28
9556,4791,Gold,198970,157287,2026-03-23,2031-03-22
9557,4791,Classic,147412,93346,2025-08-07,2030-08-06
9558,4791,Gold,173443,89572,2026-03-11,2031-03-10
9559,4792,Classic,118258,48263,2025-05-17,2030-05-16
9560,4793,Classic,61184,32368,2022-12-25,2027-12-24
9561,4793,Classic,109001,57286,2023-01-01,2027-12-31
9562,4793,Classic,140066,86338,2023-08-20,2028-08-18
9563,4794,Classic,77010,59319,2025-12-22,2030-12-21
9564,4795,Classic,280883,239744,2025-11-06,2030-11-05
9565,4795,Classic,216538,177378,2022-06-03,2027-06-02
9566,4795,Gold,126140,108235,2022-08-19,2027-08-18
9567,4796,Gold,121042,70413,2026-05-13,2031-05-12
9568,4796,Gold,275835,118029,2026-07-04,2031-07-03
9569,4797,Gold,796038,316930,2024-07-20,2029-07-19
9570,4798,Classic,75995,38718,2025-09-17,2030-09-16
9571,4798,Classic,84991,29407,2024-01-05,2029-01-03
9572,4799,Classic,74193,51283,2025-10-25,2030-10-24
9573,4800,Classic,101008,31798,2026-02-28,2031-02-27
9574,4801,Classic,116605,98116,2024-11-17,2029-11-16
9575,4802,Classic,111435,96725,2023-11-20,2028-11-18
9576,4802,Classic,145985,118900,2024-08-01,2029-07-31
9577,4803,Classic,136691,128171,2026-07-15,2031-07-14
9578,4804,Gold,128418,109757,2024-12-29,2029-12-28
9579,4804,Classic,221905,165456,2023-07-04,2028-07-02
9580,4805,Classic,50338,46766,2019-12-25,2024-12-23
9581,4806,Classic,140314,50702,2020-01-17,2025-01-15
9582,4806,Classic,74319,28442,2025-06-12,2030-06-11
9583,4807,Platinum,887653,561929,2026-01-09,2031-01-08
9584,4807,Business,1976322,696339,2024-07-20,2029-07-19
9585,4808,Classic,63497,51882,2022-01-24,2027-01-23
9586,4808,Classic,125275,66728,2024-05-25,2029-05-24
9587,4808,Classic,79646,78098,2022-08-31,2027-08-30
9588,4809,Classic,100740,69199,2026-04-12,2031-04-11
9589,4809,Classic,102508,64398,2026-06-28,2031-06-27
9590,4809,Classic,111245,72499,2026-02-04,2031-02-03
9591,4810,Classic,102596,35628,2023-06-05,2028-06-03
9592,4811,Classic,129852,128310,2024-11-05,2029-11-04
9593,4811,Classic,100712,63003,2026-06-07,2031-06-06
9594,4812,Platinum,1983967,1615544,2022-09-12,2027-09-11
9595,4812,Platinum,1281229,697229,2022-05-21,2027-05-20
9596,4812,Platinum,1505257,691685,2022-12-02,2027-12-01
9597,4813,Gold,278959,97601,2025-03-06,2030-03-05
9598,4813,Classic,244785,91562,2025-11-15,2030-11-14
9599,4813,Gold,246447,224370,2025-08-31,2030-08-30
9600,4814,Classic,102049,102025,2022-05-01,2027-04-30
9601,4815,Platinum,543556,168715,2026-07-12,2031-07-11
9602,4816,Gold,145914,59222,2024-10-12,2029-10-11
9603,4816,Gold,164645,58172,2025-12-01,2030-11-30
9604,4817,Classic,267147,184470,2026-06-19,2031-06-18
9605,4817,Classic,189372,101866,2023-02-09,2028-02-08
9606,4817,Gold,100903,48698,2025-06-08,2030-06-07
9607,4818,Classic,211003,69875,2021-04-22,2026-04-21
9608,4819,Gold,196164,131291,2024-02-10,2029-02-08
9609,4819,Classic,137110,120232,2024-12-29,2029-12-28
9610,4819,Classic,152163,146927,2024-04-07,2029-04-06
9611,4820,Classic,149091,110719,2020-10-30,2025-10-29
9612,4820,Classic,75182,67278,2021-12-09,2026-12-08
9613,4821,Platinum,808937,670765,2024-11-28,2029-11-27
9614,4821,Business,1740854,1024131,2025-08-25,2030-08-24
9615,4821,Business,977127,796473,2026-06-30,2031-06-29
9616,4822,Classic,83255,49708,2024-11-03,2029-11-02
9617,4822,Classic,140474,134681,2024-03-01,2029-02-28
9618,4823,Gold,313630,136798,2024-08-06,2029-08-05
9619,4823,Gold,459518,162541,2025-03-07,2030-03-06
9620,4824,Classic,121182,68406,2023-08-18,2028-08-16
9621,4825,Classic,124888,80774,2025-12-21,2030-12-20
9622,4826,Gold,248442,226100,2022-02-01,2027-01-31
9623,4826,Classic,157815,91760,2021-06-13,2026-06-12
9624,4827,Gold,126205,102450,2025-10-14,2030-10-13
9625,4827,Gold,121350,100097,2020-06-11,2025-06-10
9626,4827,Classic,150396,49398,2023-07-16,2028-07-14
9627,4828,Gold,231155,187809,2026-06-25,2031-06-24
9628,4828,Classic,250242,154623,2025-08-19,2030-08-18
9629,4829,Classic,166492,141520,2025-05-25,2030-05-24
9630,4830,Classic,186496,68166,2026-01-19,2031-01-18
9631,4830,Gold,166419,120817,2026-05-30,2031-05-29
9632,4831,Classic,77372,38878,2022-12-03,2027-12-02
9633,4832,Platinum,592875,313583,2025-04-07,2030-04-06
9634,4832,Gold,696390,501130,2024-11-09,2029-11-08
9635,4833,Platinum,539864,405641,2024-03-31,2029-03-30
9636,4833,Platinum,749686,288491,2021-06-26,2026-06-25
9637,4834,Classic,86675,40710,2022-04-30,2027-04-29
9638,4835,Gold,271980,268871,2024-08-06,2029-08-05
9639,4835,Gold,277293,249654,2026-04-13,2031-04-12
9640,4836,Classic,60489,60026,2025-10-13,2030-10-12
9641,4836,Classic,149654,75872,2025-06-26,2030-06-25
9642,4836,Classic,79838,38748,2024-10-08,2029-10-07
9643,4837,Gold,252081,185776,2024-06-08,2029-06-07
9644,4838,Gold,187380,187252,2024-05-15,2029-05-14
9645,4838,Gold,189203,87250,2024-12-04,2029-12-03
9646,4838,Classic,179218,124916,2024-06-29,2029-06-28
9647,4839,Classic,126893,77843,2022-05-08,2027-05-07
9648,4839,Classic,145074,71993,2021-11-27,2026-11-26
9649,4840,Classic,95146,79270,2025-11-04,2030-11-03
9650,4841,Classic,87946,37012,2025-03-09,2030-03-08
9651,4842,Classic,219279,218790,2022-02-22,2027-02-21
9652,4842,Gold,251970,153944,2020-01-31,2025-01-29
9653,4843,Classic,65383,26507,2026-06-20,2031-06-19
9654,4843,Classic,56714,48741,2025-11-20,2030-11-19
9655,4844,Business,1622512,1129893,2026-07-09,2031-07-08
9656,4844,Business,1559289,1075813,2026-06-26,2031-06-25
9657,4844,Business,1677296,1219198,2026-06-16,2031-06-15
9658,4845,Classic,117074,109213,2024-01-10,2029-01-08
9659,4845,Classic,69883,31870,2022-12-26,2027-12-25
9660,4846,Classic,88802,59860,2024-11-01,2029-10-31
9661,4846,Classic,85174,70136,2025-03-27,2030-03-26
9662,4847,Classic,126017,39170,2021-03-29,2026-03-28
9663,4848,Platinum,659284,397132,2023-06-03,2028-06-01
9664,4848,Platinum,688834,425205,2026-01-02,2031-01-01
9665,4848,Gold,741896,450042,2023-08-09,2028-08-07
9666,4849,Classic,270381,269288,2022-10-22,2027-10-21
9667,4849,Gold,117741,63959,2024-07-05,2029-07-04
9668,4850,Classic,207417,205843,2025-07-14,2030-07-13
9669,4850,Gold,108852,90701,2025-10-14,2030-10-13
9670,4850,Gold,219594,180967,2025-08-14,2030-08-13
9671,4851,Gold,222784,77551,2024-09-06,2029-09-05
9672,4851,Classic,249291,222898,2026-07-16,2031-07-15
9673,4851,Gold,137831,90664,2025-12-30,2030-12-29
9674,4852,Gold,222797,221309,2023-03-04,2028-03-02
9675,4853,Classic,59143,23338,2024-07-05,2029-07-04
9676,4854,Classic,149521,76098,2025-05-29,2030-05-28
9677,4855,Classic,134083,112824,2025-03-26,2030-03-25
9678,4855,Gold,145191,68124,2022-10-31,2027-10-30
9679,4856,Classic,103328,101729,2025-07-15,2030-07-14
9680,4856,Classic,87672,39520,2025-01-25,2030-01-24
9681,4856,Classic,80386,36736,2024-12-28,2029-12-27
9682,4857,Classic,56800,26418,2025-12-08,2030-12-07
9683,4857,Classic,130842,116504,2026-03-25,2031-03-24
9684,4857,Classic,83060,43263,2025-12-18,2030-12-17
9685,4858,Classic,102577,34381,2024-02-25,2029-02-23
9686,4858,Classic,124186,71148,2026-07-10,2031-07-09
9687,4859,Platinum,804836,659650,2023-04-30,2028-04-28
9688,4859,Business,1073709,522106,2023-10-08,2028-10-06
9689,4859,Business,1717810,1642951,2024-06-20,2029-06-19
9690,4860,Platinum,708172,286152,2021-06-25,2026-06-24
9691,4860,Platinum,347366,140002,2022-11-03,2027-11-02
9692,4861,Platinum,427108,381045,2024-01-14,2029-01-12
9693,4861,Gold,317304,301097,2023-09-23,2028-09-21
9694,4861,Platinum,751666,503267,2024-03-22,2029-03-21
9695,4862,Business,1402445,978269,2025-06-30,2030-06-29
9696,4862,Business,1514379,968972,2023-07-17,2028-07-15
9697,4863,Classic,251691,241116,2024-06-01,2029-05-31
9698,4864,Classic,167089,71978,2023-06-06,2028-06-04
9699,4864,Gold,191766,139060,2022-12-06,2027-12-05
9700,4864,Classic,238780,73327,2024-08-30,2029-08-29
9701,4865,Gold,532818,374906,2026-05-16,2031-05-15
9702,4865,Platinum,369212,206488,2026-05-05,2031-05-04
9703,4866,Platinum,1805943,1710170,2026-03-16,2031-03-15
9704,4866,Business,1954793,1697998,2025-05-19,2030-05-18
9705,4867,Classic,121349,88424,2022-06-29,2027-06-28
9706,4867,Classic,138963,65336,2022-08-20,2027-08-19
9707,4867,Classic,79974,71315,2023-12-22,2028-12-20
9708,4868,Gold,388491,180690,2025-01-22,2030-01-21
9709,4868,Gold,765417,308436,2023-06-26,2028-06-24
9710,4868,Platinum,317921,119763,2019-02-12,2024-02-11
9711,4869,Business,1974788,1433989,2025-12-26,2030-12-25
9712,4869,Business,1237984,992012,2024-08-11,2029-08-10
9713,4869,Platinum,1932347,1569508,2025-03-19,2030-03-18
9714,4870,Classic,70903,55309,2022-12-31,2027-12-30
9715,4870,Classic,76605,75251,2025-03-24,2030-03-23
9716,4870,Classic,82977,77416,2025-04-07,2030-04-06
9717,4871,Platinum,597472,369186,2021-12-01,2026-11-30
9718,4872,Classic,125533,52483,2024-02-17,2029-02-15
9719,4872,Classic,137363,116893,2024-08-04,2029-08-03
9720,4873,Gold,178752,68679,2023-01-31,2028-01-30
9721,4873,Gold,102186,61385,2024-02-06,2029-02-04
9722,4874,Classic,121028,109276,2023-02-08,2028-02-07
9723,4875,Classic,223471,68217,2022-04-19,2027-04-18
9724,4875,Classic,184982,65793,2023-12-22,2028-12-20
9725,4875,Classic,146870,113145,2024-04-30,2029-04-29
9726,4876,Gold,188729,77402,2025-08-23,2030-08-22
9727,4876,Classic,105558,50952,2024-12-02,2029-12-01
9728,4877,Classic,145764,135913,2026-06-27,2031-06-26
9729,4877,Classic,60783,50287,2026-02-10,2031-02-09
9730,4877,Classic,89001,50723,2026-05-18,2031-05-17
9731,4878,Gold,508849,297056,2023-06-11,2028-06-09
9732,4878,Platinum,624803,259523,2022-05-16,2027-05-15
9733,4879,Gold,329126,326394,2023-01-25,2028-01-24
9734,4879,Platinum,512751,371432,2021-08-01,2026-07-31
9735,4879,Gold,758461,716664,2022-05-23,2027-05-22
9736,4880,Classic,62802,42138,2025-12-09,2030-12-08
9737,4880,Classic,103182,89584,2024-10-22,2029-10-21
9738,4881,Classic,72388,25045,2026-06-07,2031-06-06
9739,4881,Classic,144543,95560,2026-03-09,2031-03-08
9740,4882,Classic,120065,80800,2020-07-28,2025-07-27
9741,4883,Classic,76432,23806,2026-02-24,2031-02-23
9742,4883,Classic,116543,99634,2024-11-04,2029-11-03
9743,4884,Classic,140281,114880,2022-02-01,2027-01-31
9744,4885,Gold,240223,74809,2025-02-14,2030-02-13
9745,4886,Classic,61524,35471,2022-06-19,2027-06-18
9746,4886,Classic,108383,52637,2021-12-23,2026-12-22
9747,4887,Classic,205207,188813,2025-04-06,2030-04-05
9748,4888,Gold,294386,262289,2025-12-26,2030-12-25
9749,4889,Platinum,562231,537607,2024-04-07,2029-04-06
9750,4889,Gold,625562,520207,2026-06-24,2031-06-23
9751,4889,Platinum,303652,116170,2024-06-19,2029-06-18
9752,4890,Classic,289364,114821,2026-01-04,2031-01-03
9753,4890,Gold,230115,228759,2026-01-29,2031-01-28
9754,4891,Classic,53631,24551,2026-01-20,2031-01-19
9755,4891,Classic,59648,55345,2021-06-24,2026-06-23
9756,4892,Classic,131236,113078,2024-04-12,2029-04-11
9757,4893,Platinum,366232,172331,2024-02-22,2029-02-20
9758,4894,Classic,124069,96197,2024-11-20,2029-11-19
9759,4895,Classic,125412,122484,2025-03-18,2030-03-17
9760,4896,Gold,253482,165295,2026-04-20,2031-04-19
9761,4897,Gold,611107,237407,2026-04-15,2031-04-14
9762,4897,Platinum,580769,505387,2026-04-02,2031-04-01
9763,4897,Platinum,779453,572225,2025-05-04,2030-05-03
9764,4898,Classic,106276,59539,2025-09-20,2030-09-19
9765,4899,Business,974654,588537,2020-11-14,2025-11-13
9766,4899,Platinum,840679,741516,2021-04-11,2026-04-10
9767,4899,Business,1763621,1163902,2020-01-24,2025-01-22
9768,4900,Classic,90602,87128,2022-10-16,2027-10-15
9769,4900,Classic,89194,63542,2023-11-11,2028-11-09
9770,4900,Classic,81224,62562,2021-08-02,2026-08-01
9771,4901,Platinum,1608407,755751,2025-06-23,2030-06-22
9772,4901,Business,967202,832411,2024-07-17,2029-07-16
9773,4902,Platinum,946989,470550,2025-04-24,2030-04-23
9774,4902,Business,1785298,1478325,2026-01-23,2031-01-22
9775,4902,Platinum,1710674,1480173,2024-11-30,2029-11-29
9776,4903,Classic,148500,78351,2021-10-31,2026-10-30
9777,4903,Classic,75070,64159,2023-08-24,2028-08-22
9778,4904,Classic,132531,84665,2025-03-21,2030-03-20
9779,4904,Classic,131610,100095,2024-04-03,2029-04-02
9780,4905,Gold,143198,122074,2023-10-28,2028-10-26
9781,4905,Gold,194870,183386,2022-09-22,2027-09-21
9782,4905,Classic,188488,163002,2023-06-26,2028-06-24
9783,4906,Classic,79202,57742,2022-11-27,2027-11-26
9784,4906,Classic,70537,61359,2024-05-13,2029-05-12
9785,4906,Classic,149994,74671,2023-11-04,2028-11-02
9786,4907,Classic,133978,79098,2023-12-06,2028-12-04
9787,4907,Classic,88405,57381,2024-02-29,2029-02-27
9788,4908,Classic,56627,18991,2022-04-30,2027-04-29
9789,4908,Classic,124399,74947,2022-05-08,2027-05-07
9790,4908,Classic,128827,47274,2023-04-02,2028-03-31
9791,4909,Gold,226596,127761,2025-11-26,2030-11-25
9792,4909,Gold,208842,96060,2025-12-18,2030-12-17
9793,4910,Classic,103151,81007,2022-01-09,2027-01-08
9794,4910,Classic,66500,43934,2021-05-01,2026-04-30
9795,4911,Classic,108664,61542,2025-08-01,2030-07-31
9796,4911,Gold,257180,137690,2026-06-06,2031-06-05
9797,4912,Gold,676350,343639,2025-01-12,2030-01-11
9798,4913,Classic,63140,40705,2026-05-08,2031-05-07
9799,4913,Classic,111179,65036,2026-05-14,2031-05-13
9800,4913,Classic,143158,57843,2026-05-14,2031-05-13
9801,4914,Gold,729702,314476,2025-12-15,2030-12-14
9802,4914,Platinum,462916,173389,2025-12-12,2030-12-11
9803,4915,Gold,186051,111009,2023-10-31,2028-10-29
9804,4915,Classic,103021,39527,2022-01-26,2027-01-25
9805,4916,Classic,66498,59950,2026-02-22,2031-02-21
9806,4916,Classic,78498,45173,2025-10-14,2030-10-13
9807,4916,Classic,108769,72760,2025-12-29,2030-12-28
9808,4917,Classic,125393,108226,2022-01-12,2027-01-11
9809,4918,Classic,149832,129802,2023-12-10,2028-12-08
9810,4918,Classic,130800,93930,2023-04-13,2028-04-11
9811,4918,Classic,140903,105354,2023-11-28,2028-11-26
9812,4919,Classic,96256,61538,2024-12-31,2029-12-30
9813,4919,Classic,72126,32526,2024-09-15,2029-09-14
9814,4920,Classic,147223,83644,2024-04-28,2029-04-27
9815,4920,Classic,145498,74618,2023-02-18,2028-02-17
9816,4921,Gold,102778,36430,2026-05-12,2031-05-11
9817,4921,Classic,137552,120578,2026-05-08,2031-05-07
9818,4922,Classic,125320,42568,2021-04-16,2026-04-15
9819,4922,Classic,106665,71401,2024-03-28,2029-03-27
9820,4922,Classic,103291,39841,2025-10-30,2030-10-29
9821,4923,Gold,178933,72769,2023-09-02,2028-08-31
9822,4923,Gold,231920,197735,2026-05-29,2031-05-28
9823,4923,Classic,293343,272987,2025-10-15,2030-10-14
9824,4924,Gold,168107,136763,2022-02-28,2027-02-27
9825,4924,Classic,287275,160667,2021-08-30,2026-08-29
9826,4925,Classic,66376,46162,2026-05-31,2031-05-30
9827,4926,Business,1101168,1089643,2023-11-28,2028-11-26
9828,4926,Platinum,1707789,1441111,2024-07-01,2029-06-30
9829,4926,Business,1361280,1007020,2025-12-22,2030-12-21
9830,4927,Classic,180157,179346,2025-08-21,2030-08-20
9831,4928,Platinum,608009,192481,2026-02-08,2031-02-07
9832,4929,Classic,77788,71789,2026-03-18,2031-03-17
9833,4929,Classic,140294,87538,2026-03-19,2031-03-18
9834,4930,Platinum,592519,541565,2026-05-21,2031-05-20
9835,4931,Classic,109857,58926,2026-03-17,2031-03-16
9836,4932,Classic,79008,39841,2024-08-29,2029-08-28
9837,4933,Classic,80466,42307,2025-05-29,2030-05-28
9838,4934,Gold,629814,628432,2026-03-19,2031-03-18
9839,4934,Gold,326462,145330,2026-05-11,2031-05-10
9840,4935,Platinum,462647,191993,2026-05-19,2031-05-18
9841,4936,Classic,88419,76211,2026-04-03,2031-04-02
